emp_no,birth_date,first_name,last_name,gender,hire_date
248336,1955-01-01,Amstein,Vitiello,F,1988-06-08
248340,1955-06-21,Maris,Dalphin,M,1985-12-28
248361,1952-07-12,Luigi,Axelband,F,1988-10-15
248374,1955-08-19,Dipankar,Speckmann,F,1985-04-30
248377,1954-01-19,Felicidad,Luks,F,1986-07-11
248386,1952-08-10,Yannik,Ernst,M,1987-02-01
248389,1952-08-20,Yunming,Weedon,F,1985-09-11
248416,1954-08-20,Lubomir,Ferretti,F,1987-01-30
248419,1953-08-19,Toshimo,Ranst,M,1985-04-17
248437,1952-11-01,Frederique,Porotnikoff,F,1987-01-20
248443,1955-07-15,Zengping,Melton,M,1987-09-13
248454,1955-01-26,Seongbae,Swab,M,1988-05-25
248456,1955-12-26,Jinpo,Brender,F,1985-12-31
248462,1954-02-22,Filipe,Gecsei,M,1985-03-21
248475,1955-01-19,Masoud,Wursthorn,M,1986-07-26
248486,1952-03-15,Karoline,Nishimukai,M,1986-04-07
248502,1953-10-30,Sham,Vecchi,F,1988-10-09
248515,1953-10-22,Duro,Swiler,M,1988-09-08
248537,1953-02-12,Fumino,Cyne,M,1987-01-18
248542,1955-09-10,Pranay,Hitomi,M,1987-05-04
248544,1954-10-19,Basim,Murrill,F,1985-10-20
248571,1954-10-03,Jiakeng,Vesna,M,1985-12-07
248572,1954-02-16,Filipp,Fetvedt,M,1986-09-30
248580,1952-10-06,Flemming,Borovoy,M,1988-07-23
248586,1953-09-12,Divier,VanScheik,F,1985-12-02
248599,1953-07-01,Chinhyun,Luit,M,1986-07-23
248600,1954-11-29,Gio,Condotta,M,1988-08-31
248609,1953-11-19,Eirik,Chimia,M,1986-06-09
248614,1955-07-29,True,Rodiger,F,1988-10-18
248626,1953-11-04,Yolla,Gruenwald,M,1987-02-15
248631,1955-01-12,Sungwon,Pezzoli,M,1985-12-25
248632,1953-04-19,Zijian,Clemencon,M,1987-01-13
248640,1952-02-19,Jessie,Eiter,M,1987-01-04
248648,1952-07-14,Zhiwei,Schlenzig,M,1985-02-25
248650,1954-07-06,Vitali,Onuegbe,M,1988-09-05
248659,1954-10-07,Yoshimitsu,Encarnacion,F,1988-05-04
248669,1953-03-04,Mansur,Perz,M,1988-04-18
248686,1955-07-14,Danil,Awdeh,F,1985-08-13
248688,1954-09-24,Percy,Zlotek,M,1986-01-14
248706,1954-10-20,Panayotis,Azuma,M,1988-05-14
248710,1955-04-17,Fabrizio,Hockney,M,1987-10-08
248713,1952-03-07,Valter,Gaughan,F,1987-01-01
248734,1954-03-03,Mostafa,Ranst,M,1986-05-18
248743,1955-12-31,Leif,Bahr,M,1987-12-29
248755,1954-03-18,Kyoichi,Ranka,F,1986-07-24
248818,1952-04-06,Yefim,Suomi,M,1988-09-04
248820,1954-01-16,Howell,Seiwald,M,1986-06-25
248826,1952-04-09,Jaana,Oxenboll,M,1987-08-20
248859,1952-09-13,Arvind,Baar,M,1987-03-06
248860,1953-11-30,Sreenivas,Carrere,M,1985-04-16
248871,1955-04-17,Bokyung,Ozeki,M,1985-09-02
248885,1955-01-17,Xiong,Kieras,F,1986-07-28
248888,1955-05-08,Chikara,Thiran,M,1987-06-12
248902,1953-01-23,Lihong,Esteva,M,1986-08-03
248908,1952-02-05,Adit,Peha,F,1987-10-09
248933,1953-11-01,Insup,Miyakawa,M,1986-04-27
248939,1954-01-16,Paris,Ghelli,F,1985-06-02
248951,1955-04-03,Matt,Zultner,M,1985-07-21
248957,1954-02-22,Tomokazu,Peyn,F,1987-08-16
248959,1954-12-10,Elrique,Noriega,M,1987-01-18
248965,1952-06-29,Mack,Spinelli,F,1985-04-15
248973,1954-06-28,Slavian,Akaboshi,M,1988-03-27
248979,1954-12-22,Bezalel,Pezzoli,F,1985-08-16
248988,1952-12-17,Lokesh,Wynblatt,F,1986-05-21
248989,1954-08-20,Radoslaw,Giarratana,M,1987-03-13
248994,1955-04-18,Heping,Picaronny,M,1988-08-17
248996,1954-12-27,Basim,Sewelson,F,1986-01-24
249003,1953-07-11,Saniya,Bondorf,M,1987-07-18
249011,1955-07-30,JoAnne,Fargier,F,1988-01-06
249034,1953-06-30,Arun,Ranum,M,1987-07-31
249045,1954-05-26,Dinkar,Businaro,F,1986-02-14
249052,1952-03-09,Houman,Awdeh,M,1986-12-07
249067,1953-02-17,Geoff,Hasenauer,M,1987-05-19
249078,1952-02-28,Tremaine,Orlowska,M,1988-04-10
249093,1954-05-13,Koldo,Sridhar,M,1988-11-23
249094,1954-01-25,Subhrajyoti,Siepmann,M,1986-10-24
249110,1954-04-25,Yongmao,Lund,F,1985-07-22
249117,1954-08-14,Ugo,Silva,M,1988-12-25
249121,1953-01-31,Pantung,Turnbull,M,1986-03-21
249153,1954-11-24,Arfst,Bridgland,M,1986-12-05
249159,1953-07-27,Marjo,Dichev,M,1986-05-31
249166,1952-04-13,Yuguang,Cooley,F,1985-11-13
249170,1954-04-28,Masaru,Clouatre,M,1987-06-16
249174,1954-04-06,Adam,Vernadat,M,1985-10-11
249193,1954-11-13,Fan,Radhakrishnan,M,1985-05-27
249194,1954-05-16,Yongmin,Gimbel,F,1985-10-21
249222,1952-11-03,Sverrir,Srimani,F,1986-07-01
249225,1954-05-10,Luise,Horswill,M,1985-05-23
249227,1955-12-19,Manton,Chorvat,M,1986-03-21
249233,1953-05-19,Mara,McAffer,F,1986-07-14
249237,1954-07-11,Moti,Ciolek,M,1985-07-17
249238,1955-04-11,Khaled,Lampe,M,1988-12-27
249245,1954-03-30,Ramzi,Baaz,M,1985-12-07
249261,1953-12-30,Gil,Pettis,M,1986-09-21
249276,1955-10-01,Arra,Matheson,M,1986-03-24
249288,1953-05-30,Youngkon,Marsiglia,F,1986-05-22
249299,1954-03-19,Shaleah,Hebert,M,1985-11-18
249324,1955-05-19,Chinya,Androutsos,M,1988-09-17
249339,1953-05-02,Seongbin,Coors,M,1985-03-18
249341,1953-08-04,Miquel,Reinhart,F,1986-05-23
249343,1953-11-06,Radhika,Zumaque,M,1987-01-04
249355,1953-11-22,Manu,Kalafatis,F,1985-12-12
249369,1952-07-08,Lidong,Chinen,M,1985-08-30
249381,1954-12-24,Guiseppe,Chappelet,M,1987-07-16
249387,1955-09-12,Geraldo,Bharadwaj,M,1988-11-11
249394,1952-08-21,Shiv,Crabtree,F,1987-07-08
249395,1952-04-01,Shooichi,Falby,M,1985-08-31
249399,1953-03-26,Aran,Eugenio,F,1985-06-06
249409,1953-07-02,Mrinalini,Soicher,M,1988-02-18
249410,1955-05-02,Caolyn,Comyn,F,1985-11-13
249411,1955-08-30,Kwan,Gulik,F,1986-03-27
249415,1952-07-05,Panayotis,Noriega,M,1987-04-08
249417,1953-12-07,Heng,DasSarma,M,1987-07-14
249429,1952-02-12,Gill,Hainaut,F,1985-10-27
249439,1953-04-06,Billur,Sidhu,F,1987-03-07
249453,1954-10-25,Shim,Merle,F,1986-12-19
249457,1953-01-01,Gonzalo,Frezza,F,1985-04-08
249468,1955-12-18,Yakkov,Ibel,M,1987-07-09
249479,1953-06-22,Pintsang,Brodal,M,1987-08-24
249506,1955-05-21,Alagu,Braunschweig,F,1986-08-29
249507,1955-06-14,Tommaso,Sommer,M,1985-03-22
249515,1952-04-17,Dinkar,Carrera,M,1985-09-03
249520,1954-02-05,Chenye,Kemmerer,F,1986-12-19
249528,1954-11-24,Bader,Spataro,F,1988-05-23
249534,1953-07-23,Tran,Zykh,M,1987-07-13
249535,1953-08-03,Gopalakrishnan,Camurati,M,1985-12-07
249547,1952-04-25,Gen,Uchoa,M,1988-03-24
249548,1955-07-18,Freyja,Jiafu,F,1986-03-23
249549,1954-12-03,Hitomi,Skafidas,M,1988-10-07
249559,1954-04-21,Yuichiro,Flanders,M,1988-05-28
249567,1953-02-02,Mostafa,Yetto,M,1986-05-14
249568,1953-06-08,Khosrow,Crelier,M,1985-12-17
249578,1954-12-16,Atreyi,Cheshire,F,1986-10-04
249591,1955-01-07,Shaw,Mersereau,M,1987-03-14
249602,1955-07-21,Feiyu,Munos,F,1986-09-21
249603,1952-12-20,Xiaopeng,Seuren,F,1987-10-21
249607,1954-07-22,Yongqiao,Mahnke,M,1987-11-13
249609,1954-03-02,Kasturi,Pietrzykowski,M,1988-03-19
249610,1953-08-04,Tesuya,Puppe,M,1986-07-03
249613,1952-10-06,Magy,Onuegbe,F,1987-05-13
249624,1954-04-18,Morris,Brandsma,F,1987-10-25
249642,1955-12-01,Yonghong,dAstous,M,1988-10-30
249645,1954-12-20,Cathie,Pokrovskii,F,1987-09-15
249646,1954-08-26,Alper,Boudaillier,F,1985-04-03
249654,1954-07-17,JoAnna,Zizka,M,1988-02-28
249663,1954-08-23,Xuedong,Braccini,F,1987-05-04
249667,1953-07-04,Shawna,Walston,M,1988-03-23
249673,1954-07-02,Naraig,Klerer,F,1986-03-02
249694,1953-07-03,Uriel,Hutton,M,1988-09-10
249696,1954-01-29,Elrique,Whitcomb,M,1987-02-23
249697,1953-09-03,Mario,Kuzuoka,M,1988-11-29
249708,1955-07-30,Anoosh,Orlowski,M,1986-02-09
249711,1955-01-08,Georg,Zambonelli,M,1988-11-23
249719,1953-11-15,Xiaoheng,Staudhammer,M,1987-02-16
249720,1955-01-01,Dipayan,Strehl,M,1988-04-04
249721,1953-06-21,Nigel,McConalogue,F,1985-09-13
249729,1954-11-26,Aiichiro,Redmiles,M,1985-07-26
249732,1955-06-26,Kolar,Hiroyama,F,1987-03-13
249736,1955-03-14,Mari,Polajnar,F,1988-10-02
249750,1953-09-26,Sampalli,Koblitz,M,1988-09-23
249758,1955-06-14,Serge,Klerer,M,1988-04-17
249761,1952-11-18,Mayumi,Hoppenstand,M,1985-07-19
249763,1955-11-20,Josyula,Feldmann,F,1987-04-27
249765,1953-03-31,Apostol,Oxenboll,F,1988-10-03
249802,1954-09-24,Rasiah,Pearson,M,1988-01-04
249805,1955-11-16,Kitty,Bazzichi,F,1985-04-19
249806,1953-01-27,Mantis,Ratnaker,F,1988-02-12
249809,1955-10-18,Xuejun,Peot,M,1985-09-18
249822,1952-02-11,Sergi,Cairo,M,1988-03-06
249827,1954-07-25,Michaela,Perna,F,1985-12-20
249830,1952-11-02,Willard,Simmen,F,1985-07-09
249843,1952-10-04,Visit,Kandlur,M,1986-04-07
249852,1955-08-04,Ziya,Schade,F,1986-08-23
249863,1955-03-05,Masali,Chiola,M,1986-07-05
249880,1955-11-25,Zito,Eickenmeyer,F,1985-10-22
249886,1952-12-14,Radhika,Rossi,M,1987-10-22
249900,1955-08-15,Kasturi,Janocha,F,1987-09-24
249907,1955-10-15,Odoardo,Kumaresan,F,1986-01-17
249912,1954-10-12,Moni,Itschner,F,1987-12-21
249923,1953-05-25,Bowen,Frijda,M,1987-03-08
249924,1953-04-12,Remmert,Bale,M,1985-11-05
249931,1953-09-13,Berna,Oaver,M,1987-05-29
249947,1954-06-28,Arfst,Farrar,F,1986-02-13
249958,1954-11-06,Marjo,Bergere,F,1988-10-01
249968,1952-02-16,Suebskul,Birge,M,1987-01-11
249971,1954-02-16,Christoper,Tzvieli,M,1987-04-17
249979,1955-09-01,Cullen,Pearson,M,1988-07-22
249988,1952-12-18,Masako,Casperson,M,1987-05-10
250000,1952-03-21,Arch,Landherr,F,1987-11-22
250004,1953-07-06,Marit,Cannard,M,1985-02-15
250005,1954-02-16,Shooichi,Hagimont,F,1986-10-28
250006,1955-09-27,Deborah,Spataro,M,1986-12-09
250015,1954-03-24,DAIDA,Coombs,F,1985-12-03
250023,1952-04-19,Xudong,Kuszyk,M,1988-06-13
250026,1952-08-05,Sigeru,Cooke,F,1987-04-26
250039,1952-06-04,Sumali,Maierhofer,M,1985-11-26
250068,1952-06-11,Kyoichi,Ghemri,M,1988-01-07
250079,1955-05-29,Fusako,Bouloucos,M,1987-12-25
250080,1952-12-28,Zhensheng,Nitsche,M,1985-08-24
250083,1952-12-27,Zine,Matzel,F,1988-06-28
250117,1955-01-24,Minghong,Mahnke,M,1987-09-29
250127,1952-03-02,Anwar,Bahl,F,1988-06-04
250129,1953-03-28,Karoline,Duclos,M,1986-06-03
250130,1952-02-02,Shigeo,Mersereau,M,1986-11-27
250141,1954-09-11,Brewster,Chenney,F,1986-05-24
250158,1954-05-11,Arie,Ritzmann,M,1988-05-17
250163,1954-12-22,Margareta,Saoudi,F,1988-12-08
250169,1954-05-30,Henk,Baja,M,1986-04-19
250211,1953-03-02,Kersti,Cronan,F,1985-10-24
250213,1953-11-16,Berhard,Murrill,M,1986-08-28
250218,1953-01-30,Uriel,Zongker,M,1988-01-25
250225,1954-10-24,Fuqing,Beerel,M,1987-10-23
250241,1955-01-10,Chuanti,Shigei,F,1987-03-21
250244,1955-10-10,Shunichi,Muntz,F,1987-11-14
250257,1954-09-29,Sachio,Huttel,F,1988-06-18
250260,1954-05-04,Baoqiu,Aloia,F,1986-07-29
250264,1953-03-08,Shir,Gecseg,M,1986-03-14
250272,1952-06-02,Khalil,Birch,M,1987-10-19
250276,1953-08-22,Teruyuki,Schneeberger,M,1988-07-15
250304,1954-07-13,Brigham,Rusterholz,M,1985-02-15
250331,1953-12-21,Vitaly,Roohalamini,F,1988-05-24
250339,1952-04-30,Jongsuk,Ferriere,F,1985-08-30
250356,1952-08-19,Persi,Pocchiola,F,1988-01-01
250376,1955-07-10,Boutros,Leijenhorst,F,1986-10-26
250384,1953-04-11,Basem,Raoux,F,1985-05-22
250387,1954-02-11,Roded,Trogemann,M,1987-04-11
250389,1953-11-21,Zeydy,Ouhyoung,F,1985-08-14
250405,1954-08-17,Sakthirel,Fetvedt,M,1988-01-16
250418,1954-08-12,Yannis,Cools,M,1987-02-03
250419,1952-06-06,Greger,Bottner,F,1986-04-16
250420,1954-09-15,Danel,Conta,F,1987-11-14
250423,1953-03-08,Tua,Krupka,M,1985-06-10
250428,1954-12-01,Shigeu,Reinhart,F,1987-07-16
250454,1955-02-25,Paddy,Bardell,M,1988-11-08
250462,1953-02-24,Vesna,Koyama,M,1987-08-20
250464,1953-06-14,Florian,Gimbel,F,1985-10-19
250470,1955-04-11,Nimmagadda,Barvinok,M,1988-09-25
250472,1955-03-29,Zhilian,Yamaashi,F,1988-12-19
250473,1955-10-13,Miomir,Raoux,M,1986-11-22
250477,1952-04-12,Pascal,Rando,M,1985-03-31
250478,1954-11-27,Shaleah,Casley,M,1986-11-21
250493,1955-03-21,Woody,Aloisi,F,1988-03-07
250499,1955-04-11,Arif,Aseltine,F,1985-11-09
250515,1953-05-05,Zissis,Schach,M,1986-03-03
250516,1954-09-13,Oddvar,Baig,F,1988-02-13
250528,1955-03-07,Abdulla,Barvinok,M,1986-02-11
250531,1953-08-29,Emdad,Panienski,M,1988-02-20
250532,1953-10-26,Masako,Zongker,F,1988-05-31
250554,1954-05-17,Sachio,Plesums,M,1988-01-07
250558,1955-08-05,Isaac,Esposito,F,1988-06-05
250580,1955-08-03,Dietrich,Reinhart,F,1986-09-16
250598,1952-07-10,Kristinn,Itschner,M,1985-03-11
250612,1954-10-31,Hidekazu,Backhouse,M,1986-10-01
250621,1952-10-21,Ute,Baar,M,1988-03-18
250624,1952-11-08,Mayuri,Oehlmann,M,1987-04-26
250629,1955-05-29,Salvador,Limongiello,M,1986-03-31
250637,1953-09-25,Sarita,Comte,F,1985-10-28
250652,1955-07-09,Eran,Brendel,F,1988-12-28
250656,1952-12-18,Sadun,Valiente,F,1986-07-31
250664,1954-10-13,Boutros,Gargeya,M,1988-05-24
250671,1953-10-06,Aloys,Maksimenko,F,1986-04-25
250675,1955-04-23,Vasiliy,Staelin,M,1985-10-02
250685,1952-03-23,Mohammad,Remmers,M,1986-02-21
250687,1954-03-12,Kensyu,Decleir,M,1987-07-14
250708,1954-06-16,Chiranjit,Sichman,M,1987-10-30
250711,1955-07-28,Rosine,Koshiba,F,1985-08-01
250714,1955-02-02,Boaz,Conte,F,1987-09-27
250716,1955-06-06,Guoxiang,Denos,M,1986-04-21
250743,1952-12-12,Herbert,Hanratty,M,1988-06-09
250747,1952-05-19,Tomofumi,Bahr,M,1988-11-28
250771,1953-01-22,Hiroyasu,Dehkordi,M,1985-11-09
250790,1953-10-30,Saeko,Veccia,F,1986-08-25
250791,1955-09-29,Halsur,Orlowski,M,1986-03-15
250799,1955-11-10,Badri,Homond,M,1985-10-04
250805,1954-01-11,Murthy,Vasanthakumar,M,1985-07-01
250816,1952-05-13,Kazuhide,Ambroszkiewicz,F,1986-05-07
250819,1952-02-14,Tommaso,Huhdanpaa,F,1986-06-03
250825,1953-07-01,Christophe,Perfilyeva,F,1986-06-30
250845,1954-06-29,Takahira,Turnbull,M,1987-12-13
250851,1954-04-12,Zongyan,Qiwen,M,1985-03-02
250854,1955-09-08,LiMin,Luders,F,1985-05-27
250883,1955-03-05,Eishiro,Fendler,M,1987-12-22
250884,1955-06-12,Jeanne,Pepe,F,1987-10-30
250886,1955-06-11,Kagan,Busillo,M,1986-01-31
250903,1952-11-15,Remzi,Szemeredi,M,1986-02-21
250904,1954-05-05,Snehasis,Zykh,F,1986-07-12
250934,1955-05-01,Jingling,Buchter,M,1985-09-30
250945,1954-11-08,Kirk,Streit,F,1986-08-22
250950,1953-04-09,Wonhee,Matzke,F,1987-04-03
250967,1952-09-23,Genki,Pardalos,F,1985-04-05
250971,1955-10-17,Sarita,Sankaranarayanan,M,1987-02-06
250984,1954-10-24,Mong,Uhrig,M,1986-02-22
250996,1952-08-09,Moie,Bazelow,F,1987-02-09
251002,1955-06-11,Aksel,Belinskaya,M,1985-09-04
251004,1953-07-28,Kwangjo,Nastansky,F,1986-01-08
251005,1953-12-09,Tomokazu,Norsworthy,M,1988-10-26
251013,1955-05-07,Sugwoo,Pietracaprina,M,1986-02-28
251026,1955-11-24,Shan,Whitcomb,F,1986-09-17
251043,1955-09-18,Kazuhisa,Barinka,M,1985-11-23
251044,1952-12-01,Basant,Constantine,F,1987-10-17
251068,1955-03-06,Aral,Angelopoulos,M,1986-08-04
251079,1953-01-10,Munenori,Yamaashi,M,1986-11-16
251085,1955-03-09,Ronnie,Vecchio,M,1987-09-14
251092,1953-12-30,Adas,Chenney,F,1985-03-15
251100,1954-04-14,Youssef,Itzigehl,F,1987-08-30
251103,1954-10-10,Leif,Hofmeyr,F,1985-07-21
251108,1954-07-14,Mizuhito,Eiron,M,1986-01-14
251124,1955-10-30,Owen,Akiyama,F,1988-05-10
251130,1954-12-08,Makato,Duclos,M,1987-03-26
251141,1953-08-17,Xiaoshan,Kroha,F,1986-12-28
251149,1955-05-03,Uli,Serra,F,1987-10-03
251154,1954-08-18,Zdislav,Picel,M,1988-11-11
251182,1953-12-22,Goh,Dulli,M,1986-04-04
251200,1955-06-19,Kaijung,Birdsall,M,1988-02-03
251216,1953-02-17,Nechama,Tsunoo,M,1988-10-01
251237,1952-03-03,Cedric,Miara,M,1988-04-17
251253,1953-07-10,Susumu,Petersohn,M,1987-03-18
251261,1955-03-22,Suzette,McAffer,M,1987-01-03
251262,1955-02-28,Kensei,Conry,M,1987-10-13
251268,1955-10-08,Gor,Morrey,F,1987-02-12
251272,1953-10-06,Akeel,Heuser,F,1988-06-30
251299,1952-02-13,Parto,DasSarma,M,1985-07-21
251318,1952-03-28,Pragnesh,Fendler,M,1985-11-21
251321,1952-05-10,Licheng,Felcyn,M,1985-06-14
251324,1955-06-11,Yaghout,Schiettecatte,M,1987-06-08
251327,1955-07-06,Bodh,McAlpine,F,1988-07-11
251367,1952-04-26,Werner,Kabayashi,M,1988-10-15
251384,1955-05-28,Sreekrishna,Cmelik,F,1987-06-05
251388,1955-01-16,Pantung,Fendler,F,1986-09-06
251404,1955-07-01,Ipke,Schapire,M,1987-11-04
251419,1955-06-17,True,Frolund,F,1986-05-21
251436,1953-07-27,Jeane,Kaelbling,M,1986-06-26
251451,1953-07-07,Adly,VanScheik,F,1986-07-31
251456,1952-03-09,Tua,Raney,F,1987-07-11
251464,1955-10-23,Junichi,Talmon,M,1986-06-29
251470,1955-12-11,Sadegh,Mungall,M,1986-10-06
251474,1952-11-14,Anwar,Kolvik,F,1987-08-30
251478,1955-10-09,Kamakshi,Maquelin,M,1985-04-11
251480,1952-03-03,Claude,Hedayat,M,1988-07-21
251493,1953-05-05,Lein,Rosen,F,1988-10-23
251495,1954-12-18,Aemilian,Hiltgen,M,1987-08-22
251496,1952-10-11,Eishiro,Rijckaert,M,1986-12-21
251510,1953-04-02,Margareta,Junet,F,1985-03-11
251514,1954-04-27,Shooichi,Carrere,M,1985-07-13
251518,1954-02-25,Duke,Perng,F,1986-01-29
251524,1953-03-27,Gully,Undy,M,1986-11-08
251536,1954-07-08,Valery,Crooks,F,1985-09-11
251541,1953-09-08,Jessie,Leivant,F,1986-01-22
251565,1955-06-04,Gill,Vuskovic,M,1985-11-06
251591,1952-10-30,Shahar,Pietrzykowski,F,1988-02-02
251608,1952-12-13,Ult,Baby,F,1986-04-16
251618,1953-10-24,Piyawadee,Chachaty,M,1985-04-28
251621,1952-10-14,Mitchel,Alameldin,M,1986-03-31
251669,1953-04-01,Subhrajyoti,Daescu,M,1985-02-26
251683,1953-01-13,Maris,Klassen,F,1986-05-14
251684,1955-02-10,Tetsushi,Coorg,F,1985-03-16
251685,1954-04-29,Conal,McConalogue,M,1987-02-02
251687,1955-02-04,Jordanka,Honglei,M,1985-03-25
251688,1952-06-24,Tsuneo,Jenevein,F,1985-06-03
251703,1954-10-11,Djelloul,Chelton,M,1986-06-05
251709,1954-05-31,Dmitry,Lorin,F,1985-04-22
251720,1955-03-21,Tadanori,Birke,M,1986-09-24
251734,1954-04-11,Lenore,Segond,M,1985-06-01
251739,1953-02-22,Zhiguo,Lichtner,M,1985-06-07
251767,1952-04-07,Pranjal,Borovoy,F,1985-12-04
251798,1952-02-21,Urs,Oxenboll,M,1987-07-18
251801,1954-08-01,IEEE,Milicic,F,1986-11-17
251804,1955-05-25,Shir,Akaboshi,F,1986-09-14
251806,1952-08-01,Zhiguo,Chorvat,F,1988-06-19
251812,1955-03-21,Doohun,Suomi,F,1988-01-13
251815,1952-04-15,Moon,Belinskaya,M,1987-05-22
251826,1952-02-13,Shimshon,Ghalwash,M,1986-05-25
251830,1952-11-28,Sanjeeva,Demeyer,M,1988-09-29
251839,1952-08-14,Nahum,Munoz,F,1985-04-17
251851,1953-05-31,Yongmin,Munawer,M,1988-11-14
251861,1953-06-06,Qunsheng,Gihr,M,1987-04-21
251862,1952-04-07,Kauko,Molenaar,M,1987-11-20
251865,1952-02-15,Younwoo,Danner,M,1987-09-29
251877,1955-05-03,Bojan,Danecki,M,1985-10-23
251883,1955-02-28,Trygve,Barreiro,M,1988-04-18
251903,1952-04-07,Fabrizio,Menhoudj,M,1988-12-17
251913,1953-07-28,Rildo,Hellwagner,M,1986-07-10
251921,1955-12-10,Fusako,Mellouli,F,1985-10-12
251947,1955-01-11,Jouko,Pluym,M,1987-12-31
251959,1955-04-10,Djelloul,Masand,M,1987-02-10
251961,1955-05-24,Lidong,Huxford,F,1987-07-05
251963,1954-04-06,Larisa,Tasistro,F,1986-08-06
251966,1954-05-31,Volkmar,Cangellaris,F,1987-07-05
251971,1955-11-05,Harjit,Demke,F,1988-10-11
251999,1952-08-09,Godehard,Krohn,M,1988-06-29
252004,1954-03-17,Kazuhisa,Pettey,F,1988-03-11
252016,1955-09-01,Hatim,Czaja,M,1987-01-04
252018,1952-06-22,Yuguang,Spinelli,M,1986-10-05
252021,1953-07-27,Hatim,Lammel,F,1985-12-16
252038,1953-01-19,Ottavia,Serra,F,1986-11-28
252044,1954-08-01,Yurii,Syang,F,1988-07-20
252055,1954-04-28,Seongbae,Krychniak,F,1985-10-18
252056,1955-11-26,Arnd,Denny,M,1987-10-03
252058,1955-06-06,Fusako,Shiratori,M,1987-04-19
252062,1952-08-28,Shigeo,Wolniewicz,M,1985-07-31
252070,1955-12-08,Valeska,Katalagarianos,F,1986-03-08
252098,1954-05-19,Surveyors,Snedden,F,1987-07-29
252104,1952-03-21,Tommaso,Reutenauer,M,1986-12-02
252118,1954-10-12,Yahiko,Mitsuhashi,M,1986-02-19
252123,1954-04-26,Hideyuki,Warwick,M,1985-05-05
252138,1953-01-27,Kiyotoshi,Zaiane,M,1986-01-02
252159,1954-07-30,Collette,Shobatake,M,1986-06-11
252166,1955-05-30,Maja,Avouris,M,1988-08-19
252169,1952-10-06,Mori,Kobara,F,1987-06-10
252171,1953-09-13,Kiam,Merli,M,1986-04-25
252194,1953-06-17,Uri,Perez,M,1986-10-12
252198,1955-09-12,Suzette,Hofmeyr,F,1988-05-15
252199,1954-07-28,Ute,Cannard,M,1986-05-06
252221,1954-11-28,Ortrun,Camarinopoulos,F,1986-12-16
252224,1955-08-09,True,Heiserman,F,1986-03-16
252230,1953-05-11,Nitsan,Kusalik,M,1986-01-16
252235,1954-09-22,Spyrose,Litzkow,M,1985-02-02
252243,1954-08-01,Ayakannu,Coullard,M,1988-04-10
252251,1955-08-15,Shem,Staelin,M,1987-02-08
252256,1954-01-01,Takahira,Scallan,F,1985-08-28
252260,1955-03-19,Clyde,Munos,M,1986-06-26
252272,1952-04-10,Kwan,Alvarado,F,1987-02-12
252284,1954-10-11,Juichirou,Koyama,F,1986-08-02
252285,1955-06-29,Fayez,Gustavson,F,1988-09-08
252306,1954-10-19,Ger,Goldhammer,M,1985-12-13
252312,1955-07-07,Gonzalo,Simmel,M,1985-09-23
252313,1954-02-24,Zijian,Ellozy,M,1986-08-13
252317,1952-09-16,Murthy,Erie,M,1985-08-03
252329,1952-04-01,Panayotis,Horswill,F,1986-04-13
252342,1953-10-26,Lena,Yetim,F,1985-08-02
252351,1954-08-10,Kersti,Flanders,M,1988-10-17
252362,1955-07-31,Troy,Dulin,F,1987-02-17
252368,1954-10-23,Chenyi,Rabehasaina,M,1986-03-25
252378,1955-02-24,Owen,Alvarado,F,1985-11-07
252391,1952-07-18,Bezalel,Morton,F,1987-09-22
252407,1955-04-01,Shih,Ritzmann,M,1985-08-11
252408,1954-11-16,Charmane,Wynblatt,M,1986-10-19
252410,1954-06-03,Sukumar,Fujisawa,M,1988-11-17
252419,1955-05-08,Akemi,Bhattacharjee,M,1987-08-17
252426,1953-01-05,Poornachandra,Rijckaert,M,1985-07-09
252457,1954-03-16,Luigi,Pell,F,1985-09-01
252461,1952-08-07,Sanjai,Ramsey,M,1985-04-16
252463,1955-06-07,Remmert,Lanteri,M,1986-06-01
252476,1955-12-11,Youssef,Deverell,M,1985-03-28
252477,1953-06-15,Khedija,Jahnichen,M,1986-08-18
252479,1954-03-17,Aleksander,Tasistro,M,1985-04-02
252482,1952-11-06,Zito,Billingsley,F,1985-09-10
252496,1954-07-17,Alagu,Polajnar,M,1988-04-07
252497,1952-05-03,Urs,Parascandalo,F,1987-10-13
252507,1954-12-04,Rimli,DiGiano,F,1987-05-06
252510,1954-11-07,Bedir,Akazan,M,1988-02-25
252514,1952-12-25,Tsutomu,Kemmerer,M,1985-02-19
252523,1955-06-26,Masami,Schwabacher,M,1986-12-12
252543,1954-09-29,Sachem,Boguraev,M,1987-05-06
252545,1955-12-25,Itzchak,Zolotykh,F,1985-05-14
252558,1953-02-06,Manu,Schlenzig,M,1988-09-15
252580,1952-07-20,Kensyu,Stamatiou,M,1986-10-09
252603,1952-12-31,Bartek,Shrader,M,1985-02-04
252607,1955-03-17,Shichao,Brender,M,1988-06-25
252615,1954-03-12,Chuanyi,Mandelberg,M,1988-04-14
252650,1955-08-15,Jamaludin,Pramanik,F,1985-11-13
252653,1955-11-23,Sreenivas,Maraist,M,1985-08-30
252665,1953-08-14,Khosrow,Klerer,M,1987-06-22
252666,1953-08-10,Matt,Ramamoorthy,M,1988-09-08
252675,1953-08-07,Pantung,Ponthieu,M,1987-08-11
252680,1953-08-21,Martina,Sewelson,F,1985-04-04
